level_family_id,level_snapshot_id,snapshot_version,instrument,level_type,anchor_price,level_price,valid_from,valid_trading_date,first_touch,last_touch,touch_count,touch_times,tolerance_ticks,min_touches,round_confluence,historical,mirror,source_pivot_ids,source_sides,known_index,level_id,price,known_time
CNYRUBF-L46,CNYRUBF-L46-V6,6,CNYRUBF,MIRROR,11.247,11.247,2026-01-14 14:30:00+03:00,2026-01-14,2026-01-09 13:00:00+03:00,2026-01-14 14:20:00+03:00,7,2026-01-09 13:00:00+03:00|2026-01-09 16:00:00+03:00|2026-01-09 20:55:00+03:00|2026-01-09 21:30:00+03:00|2026-01-13 16:25:00+03:00|2026-01-14 12:20:00+03:00|2026-01-14 14:20:00+03:00,2,2,False,True,True,131|140|154|156|222|247|253,HIGH|HIGH|HIGH|HIGH|LOW|LOW|HIGH,899,CNYRUBF-L46-V6,11.247,2026-01-14 14:30:00+03:00
CNYRUBF-L48,CNYRUBF-L48-V3,3,CNYRUBF,MIRROR,11.242,11.244,2026-01-14 15:05:00+03:00,2026-01-14,2026-01-09 13:45:00+03:00,2026-01-14 14:50:00+03:00,4,2026-01-09 13:45:00+03:00|2026-01-09 20:35:00+03:00|2026-01-14 13:30:00+03:00|2026-01-14 14:50:00+03:00,2,2,False,True,True,134|153|251|254,LOW|HIGH|LOW|HIGH,905,CNYRUBF-L48-V3,11.244,2026-01-14 15:05:00+03:00
CNYRUBF-L54,CNYRUBF-L54-V2,2,CNYRUBF,EL,11.221,11.221,2026-01-14 15:05:00+03:00,2026-01-14,2026-01-09 19:40:00+03:00,2026-01-14 14:50:00+03:00,3,2026-01-09 19:40:00+03:00|2026-01-09 20:05:00+03:00|2026-01-14 14:50:00+03:00,2,2,False,True,False,150|152|255,LOW|LOW|LOW,905,CNYRUBF-L54-V2,11.221,2026-01-14 15:05:00+03:00
CNYRUBF-L44,CNYRUBF-L44-V3,3,CNYRUBF,MIRROR,11.24,11.24,2026-01-14 15:30:00+03:00,2026-01-14,2026-01-09 12:35:00+03:00,2026-01-14 15:20:00+03:00,4,2026-01-09 12:35:00+03:00|2026-01-09 14:50:00+03:00|2026-01-09 22:35:00+03:00|2026-01-14 15:20:00+03:00,2,2,False,True,True,129|138|158|256,HIGH|LOW|HIGH|HIGH,910,CNYRUBF-L44-V3,11.24,2026-01-14 15:30:00+03:00
CNYRUBF-L52,CNYRUBF-L52-V2,2,CNYRUBF,MIRROR,11.225,11.226,2026-01-14 15:40:00+03:00,2026-01-14,2026-01-09 16:45:00+03:00,2026-01-14 15:30:00+03:00,3,2026-01-09 16:45:00+03:00|2026-01-09 18:25:00+03:00|2026-01-14 15:30:00+03:00,2,2,False,True,True,143|147|257,LOW|HIGH|LOW,912,CNYRUBF-L52-V2,11.226,2026-01-14 15:40:00+03:00
CNYRUBF-L51,CNYRUBF-L51-V2,2,CNYRUBF,EH,11.237,11.237,2026-01-14 15:55:00+03:00,2026-01-14,2026-01-09 16:40:00+03:00,2026-01-14 15:45:00+03:00,3,2026-01-09 16:40:00+03:00|2026-01-09 19:15:00+03:00|2026-01-14 15:45:00+03:00,2,2,False,True,False,142|149|258,HIGH|HIGH|HIGH,915,CNYRUBF-L51-V2,11.237,2026-01-14 15:55:00+03:00
CNYRUBF-L69,CNYRUBF-L69-V1,1,CNYRUBF,EL,11.187,11.187,2026-01-14 17:00:00+03:00,2026-01-14,2026-01-14 16:20:00+03:00,2026-01-14 16:50:00+03:00,2,2026-01-14 16:20:00+03:00|2026-01-14 16:50:00+03:00,2,2,False,False,False,259|260,LOW|LOW,928,CNYRUBF-L69-V1,11.187,2026-01-14 17:00:00+03:00
CNYRUBF-L55,CNYRUBF-L55-V1,1,CNYRUBF,EL,11.195,11.195,2026-01-14 17:15:00+03:00,2026-01-14,2026-01-12 09:35:00+03:00,2026-01-14 17:05:00+03:00,2,2026-01-12 09:35:00+03:00|2026-01-14 17:05:00+03:00,2,2,False,True,False,162|262,LOW|LOW,931,CNYRUBF-L55-V1,11.195,2026-01-14 17:15:00+03:00
CNYRUBF-L49,CNYRUBF-L49-V6,6,CNYRUBF,MIRROR,11.251,11.251,2026-01-14 18:25:00+03:00,2026-01-14,2026-01-09 13:55:00+03:00,2026-01-14 18:15:00+03:00,7,2026-01-09 13:55:00+03:00|2026-01-12 14:10:00+03:00|2026-01-12 15:30:00+03:00|2026-01-12 15:50:00+03:00|2026-01-13 11:15:00+03:00|2026-01-14 13:15:00+03:00|2026-01-14 18:15:00+03:00,2,2,True,True,True,135|172|178|180|205|249|265,HIGH|LOW|LOW|LOW|LOW|LOW|HIGH,945,CNYRUBF-L49-V6,11.251,2026-01-14 18:25:00+03:00
CNYRUBF-L54,CNYRUBF-L54-V3,3,CNYRUBF,EL,11.221,11.221,2026-01-14 18:35:00+03:00,2026-01-14,2026-01-09 19:40:00+03:00,2026-01-14 18:25:00+03:00,4,2026-01-09 19:40:00+03:00|2026-01-09 20:05:00+03:00|2026-01-14 14:50:00+03:00|2026-01-14 18:25:00+03:00,2,2,False,True,False,150|152|255|266,LOW|LOW|LOW|LOW,947,CNYRUBF-L54-V3,11.221,2026-01-14 18:35:00+03:00
CNYRUBF-L53,CNYRUBF-L53-V3,3,CNYRUBF,MIRROR,11.232,11.233,2026-01-14 18:40:00+03:00,2026-01-14,2026-01-09 17:20:00+03:00,2026-01-14 18:30:00+03:00,4,2026-01-09 17:20:00+03:00|2026-01-09 20:00:00+03:00|2026-01-09 21:15:00+03:00|2026-01-14 18:30:00+03:00,2,2,False,True,True,145|151|155|267,HIGH|HIGH|LOW|HIGH,948,CNYRUBF-L53-V3,11.233,2026-01-14 18:40:00+03:00
CNYRUBF-L71,CNYRUBF-L71-V1,1,CNYRUBF,MIRROR,11.208,11.208,2026-01-14 19:45:00+03:00,2026-01-14,2026-01-14 17:15:00+03:00,2026-01-14 19:35:00+03:00,2,2026-01-14 17:15:00+03:00|2026-01-14 19:35:00+03:00,2,2,False,False,True,263|269,HIGH|LOW,957,CNYRUBF-L71-V1,11.208,2026-01-14 19:45:00+03:00
CNYRUBF-L54,CNYRUBF-L54-V4,4,CNYRUBF,MIRROR,11.221,11.221,2026-01-14 20:25:00+03:00,2026-01-14,2026-01-09 19:40:00+03:00,2026-01-14 20:05:00+03:00,5,2026-01-09 19:40:00+03:00|2026-01-09 20:05:00+03:00|2026-01-14 14:50:00+03:00|2026-01-14 18:25:00+03:00|2026-01-14 20:05:00+03:00,2,2,False,True,True,150|152|255|266|270,LOW|LOW|LOW|LOW|HIGH,962,CNYRUBF-L54-V4,11.221,2026-01-14 20:25:00+03:00
CNYRUBF-L71,CNYRUBF-L71-V2,2,CNYRUBF,MIRROR,11.208,11.208,2026-01-14 20:50:00+03:00,2026-01-14,2026-01-14 17:15:00+03:00,2026-01-14 20:35:00+03:00,3,2026-01-14 17:15:00+03:00|2026-01-14 19:35:00+03:00|2026-01-14 20:35:00+03:00,2,2,False,False,True,263|269|271,HIGH|LOW|LOW,966,CNYRUBF-L71-V2,11.208,2026-01-14 20:50:00+03:00
CNYRUBF-L52,CNYRUBF-L52-V3,3,CNYRUBF,MIRROR,11.225,11.226,2026-01-14 21:25:00+03:00,2026-01-14,2026-01-09 16:45:00+03:00,2026-01-14 21:10:00+03:00,4,2026-01-09 16:45:00+03:00|2026-01-09 18:25:00+03:00|2026-01-14 15:30:00+03:00|2026-01-14 21:10:00+03:00,2,2,False,True,True,143|147|257|272,LOW|HIGH|LOW|HIGH,970,CNYRUBF-L52-V3,11.226,2026-01-14 21:25:00+03:00
CNYRUBF-L70,CNYRUBF-L70-V1,1,CNYRUBF,EH,11.212,11.212,2026-01-14 22:20:00+03:00,2026-01-14,2026-01-14 17:00:00+03:00,2026-01-14 22:05:00+03:00,2,2026-01-14 17:00:00+03:00|2026-01-14 22:05:00+03:00,2,2,False,False,False,261|274,HIGH|HIGH,974,CNYRUBF-L70-V1,11.212,2026-01-14 22:20:00+03:00
CNYRUBF-L68,CNYRUBF-L68-V1,1,CNYRUBF,MIRROR,11.2,11.199,2026-01-14 23:35:00+03:00,2026-01-14,2026-01-14 14:10:00+03:00,2026-01-14 23:20:00+03:00,2,2026-01-14 14:10:00+03:00|2026-01-14 23:20:00+03:00,2,2,True,False,True,252|276,LOW|HIGH,984,CNYRUBF-L68-V1,11.199,2026-01-14 23:35:00+03:00
CNYRUBF-L72,CNYRUBF-L72-V1,1,CNYRUBF,EL,11.191,11.191,2026-01-15 09:10:00+03:00,2026-01-15,2026-01-14 17:30:00+03:00,2026-01-14 23:50:00+03:00,2,2026-01-14 17:30:00+03:00|2026-01-14 23:50:00+03:00,2,2,False,True,False,264|277,LOW|LOW,988,CNYRUBF-L72-V1,11.191,2026-01-15 09:10:00+03:00
CNYRUBF-L43,CNYRUBF-L43-V8,8,CNYRUBF,EL,11.219,11.218,2026-01-15 09:50:00+03:00,2026-01-15,2026-01-09 12:05:00+03:00,2026-01-15 09:40:00+03:00,9,2026-01-09 12:05:00+03:00|2026-01-09 15:50:00+03:00|2026-01-09 16:15:00+03:00|2026-01-09 17:15:00+03:00|2026-01-09 18:10:00+03:00|2026-01-09 18:45:00+03:00|2026-01-09 22:50:00+03:00|2026-01-09 23:35:00+03:00|2026-01-15 09:40:00+03:00,2,2,False,True,False,128|139|141|144|146|148|159|160|279,LOW|LOW|LOW|LOW|LOW|LOW|LOW|LOW|LOW,996,CNYRUBF-L43-V8,11.218,2026-01-15 09:50:00+03:00
CNYRUBF-L49,CNYRUBF-L49-V7,7,CNYRUBF,MIRROR,11.251,11.251,2026-01-15 10:15:00+03:00,2026-01-15,2026-01-09 13:55:00+03:00,2026-01-15 10:05:00+03:00,8,2026-01-09 13:55:00+03:00|2026-01-12 14:10:00+03:00|2026-01-12 15:30:00+03:00|2026-01-12 15:50:00+03:00|2026-01-13 11:15:00+03:00|2026-01-14 13:15:00+03:00|2026-01-14 18:15:00+03:00|2026-01-15 10:05:00+03:00,2,2,True,True,True,135|172|178|180|205|249|265|280,HIGH|LOW|LOW|LOW|LOW|LOW|HIGH|HIGH,1001,CNYRUBF-L49-V7,11.251,2026-01-15 10:15:00+03:00
CNYRUBF-L45,CNYRUBF-L45-V1,1,CNYRUBF,MIRROR,11.228,11.228,2026-01-15 10:35:00+03:00,2026-01-15,2026-01-09 12:45:00+03:00,2026-01-15 10:25:00+03:00,2,2026-01-09 12:45:00+03:00|2026-01-15 10:25:00+03:00,2,2,False,True,True,130|282,LOW|HIGH,1005,CNYRUBF-L45-V1,11.228,2026-01-15 10:35:00+03:00
CNYRUBF-L52,CNYRUBF-L52-V4,4,CNYRUBF,MIRROR,11.225,11.225,2026-01-15 10:50:00+03:00,2026-01-15,2026-01-09 16:45:00+03:00,2026-01-15 10:40:00+03:00,5,2026-01-09 16:45:00+03:00|2026-01-09 18:25:00+03:00|2026-01-14 15:30:00+03:00|2026-01-14 21:10:00+03:00|2026-01-15 10:40:00+03:00,2,2,False,True,True,143|147|257|272|283,LOW|HIGH|LOW|HIGH|HIGH,1008,CNYRUBF-L52-V4,11.225,2026-01-15 10:50:00+03:00
CNYRUBF-L74,CNYRUBF-L74-V1,1,CNYRUBF,EL,11.204,11.205,2026-01-15 10:55:00+03:00,2026-01-15,2026-01-14 21:25:00+03:00,2026-01-15 10:45:00+03:00,2,2026-01-14 21:25:00+03:00|2026-01-15 10:45:00+03:00,2,2,False,True,False,273|284,LOW|LOW,1009,CNYRUBF-L74-V1,11.205,2026-01-15 10:55:00+03:00
CNYRUBF-L54,CNYRUBF-L54-V5,5,CNYRUBF,MIRROR,11.221,11.221,2026-01-15 11:15:00+03:00,2026-01-15,2026-01-09 19:40:00+03:00,2026-01-15 11:05:00+03:00,6,2026-01-09 19:40:00+03:00|2026-01-09 20:05:00+03:00|2026-01-14 14:50:00+03:00|2026-01-14 18:25:00+03:00|2026-01-14 20:05:00+03:00|2026-01-15 11:05:00+03:00,2,2,False,True,True,150|152|255|266|270|285,LOW|LOW|LOW|LOW|HIGH|HIGH,1013,CNYRUBF-L54-V5,11.221,2026-01-15 11:15:00+03:00
CNYRUBF-L47,CNYRUBF-L47-V4,4,CNYRUBF,MIRROR,11.235,11.235,2026-01-15 11:40:00+03:00,2026-01-15,2026-01-09 13:10:00+03:00,2026-01-15 11:30:00+03:00,5,2026-01-09 13:10:00+03:00|2026-01-09 14:15:00+03:00|2026-01-09 22:10:00+03:00|2026-01-14 11:40:00+03:00|2026-01-15 11:30:00+03:00,2,2,False,True,True,132|136|157|245|286,LOW|LOW|LOW|LOW|HIGH,1018,CNYRUBF-L47-V4,11.235,2026-01-15 11:40:00+03:00
CNYRUBF-L62,CNYRUBF-L62-V10,10,CNYRUBF,MIRROR,11.268,11.268,2026-01-15 12:25:00+03:00,2026-01-15,2026-01-12 18:05:00+03:00,2026-01-15 12:15:00+03:00,11,2026-01-12 18:05:00+03:00|2026-01-12 19:10:00+03:00|2026-01-13 10:10:00+03:00|2026-01-13 15:45:00+03:00|2026-01-13 17:00:00+03:00|2026-01-13 20:15:00+03:00|2026-01-13 21:05:00+03:00|2026-01-13 22:35:00+03:00|2026-01-14 11:35:00+03:00|2026-01-14 13:05:00+03:00|2026-01-15 12:15:00+03:00,2,2,False,True,True,188|190|202|220|223|233|235|237|244|248|287,LOW|LOW|LOW|LOW|HIGH|LOW|LOW|LOW|HIGH|HIGH|HIGH,1027,CNYRUBF-L62-V10,11.268,2026-01-15 12:25:00+03:00
CNYRUBF-L49,CNYRUBF-L49-V8,8,CNYRUBF,MIRROR,11.251,11.251,2026-01-15 12:50:00+03:00,2026-01-15,2026-01-09 13:55:00+03:00,2026-01-15 12:40:00+03:00,9,2026-01-09 13:55:00+03:00|2026-01-12 14:10:00+03:00|2026-01-12 15:30:00+03:00|2026-01-12 15:50:00+03:00|2026-01-13 11:15:00+03:00|2026-01-14 13:15:00+03:00|2026-01-14 18:15:00+03:00|2026-01-15 10:05:00+03:00|2026-01-15 12:40:00+03:00,2,2,True,True,True,135|172|178|180|205|249|265|280|288,HIGH|LOW|LOW|LOW|LOW|LOW|HIGH|HIGH|LOW,1032,CNYRUBF-L49-V8,11.251,2026-01-15 12:50:00+03:00
CNYRUBF-L1,CNYRUBF-L1-V5,5,CNYRUBF,MIRROR,11.265,11.265,2026-01-15 12:55:00+03:00,2026-01-15,2026-01-05 10:05:00+03:00,2026-01-15 12:45:00+03:00,6,2026-01-05 10:05:00+03:00|2026-01-12 12:30:00+03:00|2026-01-12 17:35:00+03:00|2026-01-13 10:40:00+03:00|2026-01-14 09:20:00+03:00|2026-01-15 12:45:00+03:00,2,2,False,True,True,1|168|185|204|239|289,LOW|LOW|LOW|LOW|LOW|HIGH,1033,CNYRUBF-L1-V5,11.265,2026-01-15 12:55:00+03:00
CNYRUBF-L50,CNYRUBF-L50-V2,2,CNYRUBF,MIRROR,11.253,11.253,2026-01-15 13:05:00+03:00,2026-01-15,2026-01-09 14:35:00+03:00,2026-01-15 12:55:00+03:00,3,2026-01-09 14:35:00+03:00|2026-01-12 16:25:00+03:00|2026-01-15 12:55:00+03:00,2,2,False,True,True,137|182|290,HIGH|LOW|LOW,1035,CNYRUBF-L50-V2,11.253,2026-01-15 13:05:00+03:00
CNYRUBF-L50,CNYRUBF-L50-V3,3,CNYRUBF,MIRROR,11.253,11.253,2026-01-15 13:20:00+03:00,2026-01-15,2026-01-09 14:35:00+03:00,2026-01-15 13:10:00+03:00,4,2026-01-09 14:35:00+03:00|2026-01-12 16:25:00+03:00|2026-01-15 12:55:00+03:00|2026-01-15 13:10:00+03:00,2,2,False,True,True,137|182|290|291,HIGH|LOW|LOW|LOW,1038,CNYRUBF-L50-V3,11.253,2026-01-15 13:20:00+03:00
CNYRUBF-L66,CNYRUBF-L66-V4,4,CNYRUBF,MIRROR,11.28,11.28,2026-01-15 14:10:00+03:00,2026-01-15,2026-01-13 11:35:00+03:00,2026-01-15 13:55:00+03:00,5,2026-01-13 11:35:00+03:00|2026-01-13 12:50:00+03:00|2026-01-13 15:55:00+03:00|2026-01-14 11:10:00+03:00|2026-01-15 13:55:00+03:00,2,2,False,True,True,206|210|221|243|292,HIGH|LOW|HIGH|HIGH|HIGH,1047,CNYRUBF-L66-V4,11.28,2026-01-15 14:10:00+03:00
CNYRUBF-L61,CNYRUBF-L61-V11,11,CNYRUBF,MIRROR,11.282,11.282,2026-01-15 14:30:00+03:00,2026-01-15,2026-01-12 17:45:00+03:00,2026-01-15 14:20:00+03:00,12,2026-01-12 17:45:00+03:00|2026-01-12 20:20:00+03:00|2026-01-12 21:50:00+03:00|2026-01-13 09:40:00+03:00|2026-01-13 13:05:00+03:00|2026-01-13 14:25:00+03:00|2026-01-13 14:45:00+03:00|2026-01-13 15:10:00+03:00|2026-01-13 17:20:00+03:00|2026-01-13 20:45:00+03:00|2026-01-13 21:20:00+03:00|2026-01-15 14:20:00+03:00,2,2,False,True,True,186|193|195|200|212|215|217|219|225|234|236|293,HIGH|LOW|LOW|LOW|LOW|LOW|LOW|LOW|HIGH|HIGH|HIGH|HIGH,1051,CNYRUBF-L61-V11,11.282,2026-01-15 14:30:00+03:00
CNYRUBF-L62,CNYRUBF-L62-V11,11,CNYRUBF,MIRROR,11.268,11.268,2026-01-15 15:00:00+03:00,2026-01-15,2026-01-12 18:05:00+03:00,2026-01-15 14:50:00+03:00,12,2026-01-12 18:05:00+03:00|2026-01-12 19:10:00+03:00|2026-01-13 10:10:00+03:00|2026-01-13 15:45:00+03:00|2026-01-13 17:00:00+03:00|2026-01-13 20:15:00+03:00|2026-01-13 21:05:00+03:00|2026-01-13 22:35:00+03:00|2026-01-14 11:35:00+03:00|2026-01-14 13:05:00+03:00|2026-01-15 12:15:00+03:00|2026-01-15 14:50:00+03:00,2,2,False,True,True,188|190|202|220|223|233|235|237|244|248|287|294,LOW|LOW|LOW|LOW|HIGH|LOW|LOW|LOW|HIGH|HIGH|HIGH|LOW,1057,CNYRUBF-L62-V11,11.268,2026-01-15 15:00:00+03:00
CNYRUBF-L66,CNYRUBF-L66-V5,5,CNYRUBF,MIRROR,11.28,11.279,2026-01-15 15:20:00+03:00,2026-01-15,2026-01-13 11:35:00+03:00,2026-01-15 15:10:00+03:00,6,2026-01-13 11:35:00+03:00|2026-01-13 12:50:00+03:00|2026-01-13 15:55:00+03:00|2026-01-14 11:10:00+03:00|2026-01-15 13:55:00+03:00|2026-01-15 15:10:00+03:00,2,2,False,True,True,206|210|221|243|292|295,HIGH|LOW|HIGH|HIGH|HIGH|HIGH,1061,CNYRUBF-L66-V5,11.279,2026-01-15 15:20:00+03:00
CNYRUBF-L1,CNYRUBF-L1-V6,6,CNYRUBF,MIRROR,11.265,11.265,2026-01-15 15:20:00+03:00,2026-01-15,2026-01-05 10:05:00+03:00,2026-01-15 15:10:00+03:00,7,2026-01-05 10:05:00+03:00|2026-01-12 12:30:00+03:00|2026-01-12 17:35:00+03:00|2026-01-13 10:40:00+03:00|2026-01-14 09:20:00+03:00|2026-01-15 12:45:00+03:00|2026-01-15 15:10:00+03:00,2,2,False,True,True,1|168|185|204|239|289|296,LOW|LOW|LOW|LOW|LOW|HIGH|LOW,1061,CNYRUBF-L1-V6,11.265,2026-01-15 15:20:00+03:00
CNYRUBF-L48,CNYRUBF-L48-V4,4,CNYRUBF,MIRROR,11.242,11.243,2026-01-15 15:50:00+03:00,2026-01-15,2026-01-09 13:45:00+03:00,2026-01-15 15:40:00+03:00,5,2026-01-09 13:45:00+03:00|2026-01-09 20:35:00+03:00|2026-01-14 13:30:00+03:00|2026-01-14 14:50:00+03:00|2026-01-15 15:40:00+03:00,2,2,False,True,True,134|153|251|254|297,LOW|HIGH|LOW|HIGH|LOW,1067,CNYRUBF-L48-V4,11.243,2026-01-15 15:50:00+03:00
CNYRUBF-L42,CNYRUBF-L42-V7,7,CNYRUBF,MIRROR,11.255,11.256,2026-01-15 16:00:00+03:00,2026-01-15,2026-01-09 10:20:00+03:00,2026-01-15 15:50:00+03:00,8,2026-01-09 10:20:00+03:00|2026-01-09 13:25:00+03:00|2026-01-12 09:05:00+03:00|2026-01-12 14:50:00+03:00|2026-01-13 17:05:00+03:00|2026-01-13 17:50:00+03:00|2026-01-14 10:30:00+03:00|2026-01-15 15:50:00+03:00,2,2,False,True,True,126|133|161|175|224|227|242|298,LOW|HIGH|HIGH|LOW|LOW|LOW|LOW|HIGH,1069,CNYRUBF-L42-V7,11.256,2026-01-15 16:00:00+03:00
CNYRUBF-L49,CNYRUBF-L49-V9,9,CNYRUBF,MIRROR,11.251,11.251,2026-01-15 16:15:00+03:00,2026-01-15,2026-01-09 13:55:00+03:00,2026-01-15 16:05:00+03:00,10,2026-01-09 13:55:00+03:00|2026-01-12 14:10:00+03:00|2026-01-12 15:30:00+03:00|2026-01-12 15:50:00+03:00|2026-01-13 11:15:00+03:00|2026-01-14 13:15:00+03:00|2026-01-14 18:15:00+03:00|2026-01-15 10:05:00+03:00|2026-01-15 12:40:00+03:00|2026-01-15 16:05:00+03:00,2,2,True,True,True,135|172|178|180|205|249|265|280|288|299,HIGH|LOW|LOW|LOW|LOW|LOW|HIGH|HIGH|LOW|HIGH,1072,CNYRUBF-L49-V9,11.251,2026-01-15 16:15:00+03:00
CNYRUBF-L45,CNYRUBF-L45-V2,2,CNYRUBF,MIRROR,11.228,11.228,2026-01-15 16:15:00+03:00,2026-01-15,2026-01-09 12:45:00+03:00,2026-01-15 16:05:00+03:00,3,2026-01-09 12:45:00+03:00|2026-01-15 10:25:00+03:00|2026-01-15 16:05:00+03:00,2,2,False,True,True,130|282|300,LOW|HIGH|LOW,1072,CNYRUBF-L45-V2,11.228,2026-01-15 16:15:00+03:00
CNYRUBF-L69,CNYRUBF-L69-V2,2,CNYRUBF,MIRROR,11.187,11.187,2026-01-15 17:50:00+03:00,2026-01-15,2026-01-14 16:20:00+03:00,2026-01-15 17:40:00+03:00,3,2026-01-14 16:20:00+03:00|2026-01-14 16:50:00+03:00|2026-01-15 17:40:00+03:00,2,2,False,True,True,259|260|303,LOW|LOW|HIGH,1091,CNYRUBF-L69-V2,11.187,2026-01-15 17:50:00+03:00
CNYRUBF-L72,CNYRUBF-L72-V2,2,CNYRUBF,MIRROR,11.191,11.19,2026-01-15 18:20:00+03:00,2026-01-15,2026-01-14 17:30:00+03:00,2026-01-15 18:10:00+03:00,3,2026-01-14 17:30:00+03:00|2026-01-14 23:50:00+03:00|2026-01-15 18:10:00+03:00,2,2,False,True,True,264|277|304,LOW|LOW|HIGH,1097,CNYRUBF-L72-V2,11.19,2026-01-15 18:20:00+03:00
CNYRUBF-L70,CNYRUBF-L70-V2,2,CNYRUBF,EH,11.212,11.212,2026-01-15 19:20:00+03:00,2026-01-15,2026-01-14 17:00:00+03:00,2026-01-15 19:10:00+03:00,3,2026-01-14 17:00:00+03:00|2026-01-14 22:05:00+03:00|2026-01-15 19:10:00+03:00,2,2,False,True,False,261|274|306,HIGH|HIGH|HIGH,1106,CNYRUBF-L70-V2,11.212,2026-01-15 19:20:00+03:00
CNYRUBF-L80,CNYRUBF-L80-V1,1,CNYRUBF,EL,11.158,11.159,2026-01-15 19:30:00+03:00,2026-01-15,2026-01-15 18:35:00+03:00,2026-01-15 19:20:00+03:00,2,2026-01-15 18:35:00+03:00|2026-01-15 19:20:00+03:00,2,2,False,False,False,305|307,LOW|LOW,1108,CNYRUBF-L80-V1,11.159,2026-01-15 19:30:00+03:00
CNYRUBF-L73,CNYRUBF-L73-V1,1,CNYRUBF,EL,11.165,11.165,2026-01-15 19:55:00+03:00,2026-01-15,2026-01-14 18:45:00+03:00,2026-01-15 19:45:00+03:00,2,2026-01-14 18:45:00+03:00|2026-01-15 19:45:00+03:00,2,2,False,True,False,268|308,LOW|LOW,1113,CNYRUBF-L73-V1,11.165,2026-01-15 19:55:00+03:00
CNYRUBF-L69,CNYRUBF-L69-V3,3,CNYRUBF,MIRROR,11.187,11.187,2026-01-15 20:50:00+03:00,2026-01-15,2026-01-14 16:20:00+03:00,2026-01-15 20:40:00+03:00,4,2026-01-14 16:20:00+03:00|2026-01-14 16:50:00+03:00|2026-01-15 17:40:00+03:00|2026-01-15 20:40:00+03:00,2,2,False,True,True,259|260|303|311,LOW|LOW|HIGH|HIGH,1119,CNYRUBF-L69-V3,11.187,2026-01-15 20:50:00+03:00
CNYRUBF-L73,CNYRUBF-L73-V2,2,CNYRUBF,EL,11.165,11.165,2026-01-15 21:35:00+03:00,2026-01-15,2026-01-14 18:45:00+03:00,2026-01-15 21:20:00+03:00,3,2026-01-14 18:45:00+03:00|2026-01-15 19:45:00+03:00|2026-01-15 21:20:00+03:00,2,2,False,True,False,268|308|312,LOW|LOW|LOW,1124,CNYRUBF-L73-V2,11.165,2026-01-15 21:35:00+03:00
CNYRUBF-L75,CNYRUBF-L75-V1,1,CNYRUBF,MIRROR,11.175,11.175,2026-01-15 22:40:00+03:00,2026-01-15,2026-01-14 22:20:00+03:00,2026-01-15 22:25:00+03:00,2,2026-01-14 22:20:00+03:00|2026-01-15 22:25:00+03:00,2,2,False,True,True,275|313,LOW|HIGH,1132,CNYRUBF-L75-V1,11.175,2026-01-15 22:40:00+03:00
CNYRUBF-L82,CNYRUBF-L82-V1,1,CNYRUBF,EL,11.167,11.167,2026-01-15 23:25:00+03:00,2026-01-15,2026-01-15 20:10:00+03:00,2026-01-15 22:35:00+03:00,2,2026-01-15 20:10:00+03:00|2026-01-15 22:35:00+03:00,2,2,False,False,False,310|314,LOW|LOW,1133,CNYRUBF-L82-V1,11.167,2026-01-15 23:25:00+03:00
CNYRUBF-L80,CNYRUBF-L80-V2,2,CNYRUBF,MIRROR,11.158,11.158,2026-01-16 09:55:00+03:00,2026-01-16,2026-01-15 18:35:00+03:00,2026-01-16 09:45:00+03:00,3,2026-01-15 18:35:00+03:00|2026-01-15 19:20:00+03:00|2026-01-16 09:45:00+03:00,2,2,False,True,True,305|307|317,LOW|LOW|HIGH,1147,CNYRUBF-L80-V2,11.158,2026-01-16 09:55:00+03:00
CNYRUBF-L72,CNYRUBF-L72-V3,3,CNYRUBF,MIRROR,11.191,11.19,2026-01-16 10:45:00+03:00,2026-01-16,2026-01-14 17:30:00+03:00,2026-01-16 10:35:00+03:00,4,2026-01-14 17:30:00+03:00|2026-01-14 23:50:00+03:00|2026-01-15 18:10:00+03:00|2026-01-16 10:35:00+03:00,2,2,False,True,True,264|277|304|319,LOW|LOW|HIGH|HIGH,1157,CNYRUBF-L72-V3,11.19,2026-01-16 10:45:00+03:00
CNYRUBF-L80,CNYRUBF-L80-V3,3,CNYRUBF,MIRROR,11.158,11.157,2026-01-16 11:15:00+03:00,2026-01-16,2026-01-15 18:35:00+03:00,2026-01-16 11:05:00+03:00,4,2026-01-15 18:35:00+03:00|2026-01-15 19:20:00+03:00|2026-01-16 09:45:00+03:00|2026-01-16 11:05:00+03:00,2,2,False,True,True,305|307|317|320,LOW|LOW|HIGH|LOW,1163,CNYRUBF-L80-V3,11.157,2026-01-16 11:15:00+03:00
CNYRUBF-L82,CNYRUBF-L82-V2,2,CNYRUBF,MIRROR,11.167,11.167,2026-01-16 11:25:00+03:00,2026-01-16,2026-01-15 20:10:00+03:00,2026-01-16 11:15:00+03:00,3,2026-01-15 20:10:00+03:00|2026-01-15 22:35:00+03:00|2026-01-16 11:15:00+03:00,2,2,False,True,True,310|314|321,LOW|LOW|HIGH,1165,CNYRUBF-L82-V2,11.167,2026-01-16 11:25:00+03:00
